ppm,reference_mean,target_mean,mean_difference,standardized_effect,absolute_effect
7.93294,-0.5023888445235911,1.229914601294859,1.73230344581845,731.3690067667817,731.3690067667817
8.03494,-0.6094536891546609,0.20843010705275142,0.8178837962074124,715.9242410840899,715.9242410840899
6.39295,3.4203895896211995,-0.49002928555461744,-3.910418875175817,-641.4389902125753,641.4389902125753
7.69294,-0.731151668458755,4.9207347096928284,5.651886378151583,631.7376406227429,631.7376406227429
7.93394,-0.5473798500157838,1.4080166195411443,1.9553964695569281,626.6928396115534,626.6928396115534
5.98096,0.3638431936778973,0.09724002011051666,-0.2666031735673806,-609.7749415683196,609.7749415683196
7.09195,-0.3621334752369406,1.1445207584353236,1.5066542336722644,606.6842625430855,606.6842625430855
8.72094,-0.8514370429557208,-1.5278600357751542,-0.6764229928194334,-588.9581638225217,588.9581638225217
7.67794,-0.7176345837237736,1.9131984628644558,2.6308330465882293,580.6710957048315,580.6710957048315
6.86795,0.003127738250116827,-0.34078524133724875,-0.34391297958736555,-564.3302546806632,564.3302546806632
7.69394,-0.7137383988494651,5.040577511700459,5.7543159105499235,563.713209920731,563.713209920731
8.50894,-0.9342382959574508,-1.364152465639116,-0.4299141696816652,-557.603225585363,557.603225585363
8.05494,-0.718643979727309,1.2195205498088173,1.9381645295361263,556.0022522378611,556.0022522378611
7.99594,-0.5601782045985565,-0.03277376962679228,0.5274044349717643,533.7773775816597,533.7773775816597
8.57094,-0.8423187155238016,-1.4751018595926293,-0.6327831440688277,-529.8280818588254,529.8280818588254
7.59795,-0.7203200203250402,0.6517981052456784,1.3721181255707187,526.8159697207179,526.8159697207179
8.05594,-0.7285527349645464,1.370102976564368,2.0986557115289144,519.8209683219088,519.8209683219088
7.08295,-0.3579016226327966,0.9917688567590103,1.3496704793918068,514.1990636558932,514.1990636558932
7.04995,-0.4588902273405184,0.20110857892049294,0.6599988062610114,505.5787971825128,505.5787971825128
8.13394,-0.6828537086210484,0.2747304119280629,0.9575841205491114,498.06494279741565,498.06494279741565
6.94095,-0.10594606406108423,-0.5037009351381959,-0.3977548710771117,-466.103601509986,466.103601509986
7.72294,-0.7454788633672635,1.5650211237984548,2.310499987165718,464.8338953231731,464.8338953231731
8.79694,-0.8145609284162036,-1.363544796793151,-0.5489838683769475,-462.25345976342174,462.25345976342174
8.06294,-0.7752610338650546,1.5075606197196831,2.2828216535847377,461.45184926808435,461.45184926808435
8.58494,-0.8777584078798526,-1.3813226183950815,-0.5035642105152289,-456.30661186065976,456.30661186065976
8.94394,-0.9607576978944647,-1.6036319155698677,-0.642874217675403,-453.1837648129199,453.1837648129199
8.10894,-0.7804951661478345,0.23969860877140414,1.0201937749192387,443.34775465579935,443.34775465579935
7.10295,-0.30188202419673466,1.3866456725604979,1.6885276967572325,441.670203687313,441.670203687313
7.92794,-0.46272603449042393,1.4928096293795066,1.9555356638699304,431.31041865258067,431.31041865258067
6.87395,-0.02796723028563232,-0.4883635029869341,-0.4603962727013018,-429.19408799990845,429.19408799990845
6.38595,3.710790677655023,-0.3654373842179539,-4.0762280618729765,-419.40636246383326,419.40636246383326
7.63694,-0.6477644231359735,0.18399743012588796,0.8317618532618615,415.28499526105134,415.28499526105134
6.16296,0.6409163157973123,1.4474089593544603,0.806492643557148,414.5859729525438,414.5859729525438
6.38695,3.6933557237821444,-0.2324050381646916,-3.9257607619468358,-414.18823103747565,414.18823103747565
