SampleId,Modality,ActualClass,Year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
16,Combined,G4,1404,28.30018153142788,41.66652796416258,-5.403947021357725,-5.028894559531303,-2.755225097744211,-12.09690734588119,-1.510269395068495,-0.41282035874575185,8.753077242637943,-0.9244086683666368
17,Combined,G4,1404,33.75129129400397,-10.829398445834544,1.4877076506437699,1.7597828879164312,-0.6059726972329393,-1.8509586316429547,-1.543811523934921,-28.779880509944753,-12.174678119341436,-2.693999391911059
18,Combined,G4,1404,29.96364189960957,-24.684130047296435,-12.128348842591612,-18.290646008950013,-5.589359689626029,-8.451498051567736,-2.9780923449413406,22.05819310648327,-7.135821323909848,2.611611390093057
19,Combined,G4,1404,35.802087216021064,15.863665201150177,5.279085201208433,8.177770818572373,2.485212458075058,-4.524998892712414,-2.5928647139692353,-10.979530428427301,-9.32127801548767,-0.9675785951384803
20,Combined,G5,1394,-57.21106107221891,-1.7118375337025526,0.8699370881919792,6.946093655800439,-4.298107163511778,-0.7644774993991437,-6.898388820977989,-3.978547766743118,6.669362848125357,28.752230761824606
21,Combined,G5,1404,7.84485809704395,25.748116756279206,-16.135612403571123,-32.69865734769839,-10.569240670193471,47.56993090528413,14.495593011299665,-4.8687327461431655,0.30003967689211536,0.8721638925126239
22,Combined,G5,1404,34.564592502790155,23.06419390433441,0.14864645081441685,4.1043843394120305,-0.360793481064194,-1.5801432754327318,-2.087758518221424,0.27331331421983046,-17.399758518016903,3.383590980273263
23,Combined,G5,1404,36.11439010196054,-23.456823295203115,6.458345021978943,7.601112935657706,4.459323955796532,0.8329761607346976,3.1838864924219994,-0.16316481389065512,18.36735296209811,-2.9411532004388667
24,Combined,G6,1394,-49.634853009697586,-4.965626506635099,-31.579018639664984,16.09767456396083,-2.07486995178149,-2.5720475263400684,12.309537542474983,3.0866249477240344,-3.704528897825516,-19.28671549775398
26,Combined,G6,1394,-43.238398108200904,3.2203692270133897,6.545506400915068,-21.648133470799277,34.03550057998543,5.236079184333648,-18.50185569892089,-0.8639866042720066,-1.4253090394264445,3.254143914619313
27,Combined,G6,1394,-52.03054951824519,-2.576750874262373,-14.006744202667669,-5.195528210255271,34.3638929777236,-4.464477934821241,8.083478542268605,-0.5023617770846264,-1.043838074012312,-3.778041851626203
28,Combined,G6,1394,-53.24411762268575,-4.0290059206414215,-20.779003042215994,1.3067158855834917,31.52052624681689,-4.114957969771166,8.621092763269644,-1.7359231370008592,0.7200581008705942,-1.3177899561713307
30,Combined,G6,1404,36.05983507344165,-20.648578530714566,0.345202242634291,-2.2478535074126893,-3.008814683171757,5.509291011454644,-0.9873958541014711,-1.2347468897053973,-5.33389423907177,0.9014274986927732
31,Combined,G6,1404,35.676211661612626,20.823498766768815,1.957601112559372,7.4559126442890165,1.1107615991873583,-1.5536862878154665,-1.869046773457483,-4.399238547665489,-17.162460517675893,1.8342544520593074
32,Combined,G6,1404,32.66794750200271,-34.06856018535033,-2.099950549771316,-5.706191039423642,-3.661258227318743,0.5487120702327599,-0.7032494623727424,5.176306526402056,1.7769191427375362,0.944396628345791
33,Combined,G6,1404,33.50233754176146,-30.37797237100391,-2.267420345795211,-6.582148116843699,-4.525749090993812,0.3799751771657733,-1.5879266971156683,-13.595793359010214,-1.8903900679081789,-1.0851798019898025
34,Combined,G7,1394,-54.976306811889394,1.6711865306908644,12.422213337803145,-4.593256405704329,-0.3825958604613779,5.887584236939331,-20.077504841981074,1.3920125818693387,0.31309469645763716,-3.8558116730756398
36,Combined,G7,1394,-59.624768551525705,0.20929745830902932,17.717013673448292,-1.2170943383192163,-9.912747247603347,-1.9344501684592588,-1.797254735786917,1.3654012012764796,-0.13249748879225165,-4.2253173278592895
37,Combined,G8,1394,-57.435051515744114,0.3767931287000476,17.09536737782826,1.1471696373002853,-17.75089126701972,-4.8228456990999,10.541550754761756,1.3892686761638402,-1.3757483247582987,-4.910313144913158
38,Combined,G8,1404,25.57441391982353,-30.025298416341084,-16.55824466842829,-26.156218350026048,-9.174796010771187,-13.558152896136738,-4.523944638207484,14.379856704122195,-10.526969382919786,2.9132319318824202
39,Combined,G9,1394,-55.315766578841,-0.2863056406971534,25.100884717806803,-11.031332207404017,-3.231687004533981,-8.021661723051633,23.507986143761237,0.32370611009885114,-3.401398426040215,2.698032717774554
40,Combined,G9,1394,-56.35001785257474,-0.6477026205066062,22.961379036073804,-8.568107818974275,-3.89101300142114,-8.55628545620318,23.515020365900156,0.34795942076080943,-3.4418596112611657,2.764782963816021
41,Combined,G10,1404,37.482933578022134,13.358945460453675,8.0452681031213,12.844182070633336,6.109604334923837,2.277713347656075,2.3678020998895164,6.752632653285545,6.836770442121979,-0.7626019053625187
42,Combined,G10,1404,37.89807677063453,6.16254705224467,7.260981320434013,10.17566581812129,4.0732890999832065,6.3945756679053165,0.6268816720668063,10.212316717092966,-1.1045184339951997,0.9791530695709422
43,Combined,G11,1404,37.31857069191694,-21.820921055776886,7.085420538948872,7.774386370298824,3.8222279868587448,4.378048090302126,2.1973399846314,-3.2158044944985056,10.806300891834734,-1.6226200810497617
44,Combined,G11,1404,38.33040147839991,-18.51792056057117,6.994215429459738,8.27262677786187,3.828285928502565,6.606320212315322,1.8945925091236226,2.517204509981985,5.675026166281334,-0.6674623608336985
