SampleId,ActualClass,Year,Normalization,Modality,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
40,G9,1394,SNV,250 nm,-35.02136131726978,-0.5069657047283451,1.5399067580991028,3.344677048181491,-0.3752831880978233,-0.14180038620227806,0.1193279536865157,4.3182680987531175,2.702510992053406,0.3764626020425989
41,G10,1404,SNV,250 nm,22.070068209771282,9.00097613337785,12.9160351862735,-0.6918528760826821,1.2706442061150982,2.021980742694572,-0.5834232326312818,-1.3243269122770662,1.6623219287611763,4.62883931993914
42,G10,1404,SNV,250 nm,22.68877179305808,3.171869071244133,13.979126187962239,-0.871153973186458,2.0144996510250905,1.7134000936860188,-1.052863022566713,-1.16805667498915,1.6549295902202819,2.69111827986085
43,G11,1404,SNV,250 nm,22.59820332090639,-9.487778391993212,9.634326327710628,-0.9500750602979049,2.9174562971237856,0.6165766664522744,1.4684738478986907,-2.3133812749541613,3.308577620534407,-4.8069810456816535
44,G11,1404,SNV,250 nm,22.956317130405257,-7.39317416145844,10.886111026834714,-0.9157392466413474,2.6903820763025075,0.5206049816453324,0.5780995100429297,-1.1083607048324016,1.6403335283682672,-3.9689691017648414
1,G1,1394,SNV,308 nm,-30.821628381400693,7.50871786966276,12.24027446674634,3.014320710311649,-0.8064836970963603,-8.379309777849098,4.097232329892776,8.853014089980448,2.0025942298763537,-5.798021683332577
3,G1,1404,SNV,308 nm,12.895558549096345,19.824173166104107,-6.912774337791414,-3.588109991379421,1.5939581632900484,-9.01314709289498,-5.806799414472623,-4.731416416306004,0.23369355725216256,0.3346440168132505
4,G2,1394,SNV,308 nm,-23.327740744263536,2.745023481023551,-3.223986847270921,20.574209498036222,-0.5024850369876283,-4.981376394524022,6.335121642470729,-5.277138575915662,-5.167651557371048,8.567644397042464
5,G2,1404,SNV,308 nm,19.132479811338655,2.4467532512602843,3.0540387230659953,-0.5334439393869403,9.185270276843779,-0.30303891389881266,1.4592801983522776,1.060798562662744,-1.2526987444956807,-0.4522684940664333
6,G2,1404,SNV,308 nm,15.50378280597072,-14.446698274469409,7.518520931645839,-0.06029260569079317,6.6183362583463925,-3.3966151078665554,-1.3504525328964432,-0.07970221476995751,-0.6550773503294782,0.36246834855770305
7,G2,1404,SNV,308 nm,13.372186445785825,-0.616335045036784,2.2516866585449256,2.375681078434086,3.5218307099616464,8.23866676091726,1.9769335582599847,3.49454784356971,-0.08143275177833428,-0.1469417521556247
8,G2,1404,SNV,308 nm,16.591868110775316,-8.242527159807093,4.374872507391761,4.122399066925001,-8.794467638898878,8.423163449177386,6.179407191197403,2.3197978404984054,0.15649492939580317,-0.22374022262508175
9,G3,1394,SNV,308 nm,-21.048544749590455,-8.403065340942302,-15.252986575524968,8.679217839539062,7.551860596295845,13.730533989394564,-9.742059938656116,-3.034292951552434,8.016407671002497,2.603797796227447
10,G3,1394,SNV,308 nm,-25.8361326925797,-3.656948669721163,-9.52567852190657,15.815056391652021,4.613311015574404,4.924690395200627,-6.687526397283186,-3.388370188882457,-0.14840313023450963,5.667561478373828
11,G3,1404,SNV,308 nm,18.93377141092541,10.92823130036617,-0.9464414005218093,-0.6083341963396885,5.220070508986053,0.6594070224191655,1.197265780931311,0.34749829572109725,-0.09309269181129946,-0.2748941742680626
12,G3,1404,SNV,308 nm,8.36859224736167,-22.560358396786487,6.625843441439158,-2.186312036545427,5.062716613622349,-11.181802472301511,-8.794377241496672,-5.019876637556398,1.3854808988244016,1.2430102192413341
13,G4,1394,SNV,308 nm,-27.630494460596463,1.9055790728653796,0.5365445128790407,14.528177791938877,0.6508913917030908,-5.855074634739305,-0.10560239121879031,6.51477628713008,-5.572670922275256,5.21324911959281
14,G4,1404,SNV,308 nm,10.816460763026983,20.800535899059465,-8.970318335075454,-0.5879873703749202,-9.221888676226419,-1.518046308197009,-3.0601071377072055,-3.4510780392912777,0.7820157129181108,-0.09935613123622208
15,G4,1404,SNV,308 nm,14.243521775300636,18.896509865150712,-6.3219986744085475,-3.0931677102309356,1.399432001750759,-6.907197564618097,-4.832436091710757,-4.109650338791092,0.6013274068068434,-0.04698653365714335
16,G4,1404,SNV,308 nm,14.591798622478676,17.7928732164624,-5.886405750407161,-3.004095519762502,1.5357745365370719,-7.027786041803583,-5.019009076518615,-4.0844675699210935,0.6998621346876874,-0.10144553325800527
17,G4,1404,SNV,308 nm,19.328206762757354,-4.154406000781781,5.0585168947789025,0.4176239371333618,8.326552196623789,1.8516051438257501,2.9664466993561542,1.9039531615042038,-1.3160547851543118,-0.16478055584736637
18,G4,1404,SNV,308 nm,7.410156414028767,-17.108495750115743,-1.4229760556581028,-0.8517172226272633,-19.670344794899624,-6.568072574934621,-5.849327411117528,-3.2361839097744975,2.7290270128350183,-2.493374907650093
19,G4,1404,SNV,308 nm,15.57443082686737,18.247911863019315,-4.608738370456754,-2.326822379251471,4.160940468579436,-3.2802840414745424,-1.9153165933481837,-1.732339594547581,0.39655848512399317,0.3493973353676072
20,G5,1394,SNV,308 nm,-28.702569023348524,-0.12596321486434425,-0.9070235459014583,5.5723617892904365,6.7686879345564375,6.0567792525749296,-7.4719075668616215,0.1362762201793068,19.167459834351618,-4.662957421716557
21,G5,1404,SNV,308 nm,13.54637893668619,13.037101935321983,-5.316682760298223,2.2684567859999056,-12.95891194409818,5.340672207086259,1.9562787568446525,0.010392485672320395,0.8103546691959902,-0.7411028538458176
22,G5,1404,SNV,308 nm,15.347049735581837,7.995614713532317,-1.3927224235348739,3.3639049562536285,-6.954159018450821,9.779625029234698,4.634151992222909,2.5634505290897813,0.5807866258637048,-0.34132579208960945
23,G5,1404,SNV,308 nm,15.826976840221358,-14.037443068506901,7.9448474586573035,-2.47349195793123,15.012137267799265,-7.2070011121915325,-2.0113594575934353,-1.2219652424658904,-1.2437260870343976,0.44618538355786214
24,G6,1394,SNV,308 nm,-19.62241601029575,-11.526164043450928,-21.10970688782559,3.022823681489974,0.2771050454313361,0.8962581384757666,1.836744291929154,-9.031636528439945,-16.81760321786646,-4.055620613370656
26,G6,1394,SNV,308 nm,-13.41992840247643,1.5681256705375788,-6.4596352277947515,-7.4758219858611765,-5.060907284205364,-2.179819755506019,-14.64316628986255,26.68114713367907,-6.075058268727546,4.743333544586691
27,G6,1394,SNV,308 nm,-15.564461466516711,-11.106697290388636,-25.44773519576934,-21.578230275313167,1.2184207557787905,-8.01702789169286,20.8508572809749,2.835051630102337,10.030582894793227,10.302568273789525
28,G6,1394,SNV,308 nm,-20.805206820422207,-12.224682076713114,-25.449466900665325,-11.93431260833707,6.213877371036033,4.512721355372273,1.2457186841532857,2.518740499458641,-4.964932914575363,-15.048052944340629
30,G6,1404,SNV,308 nm,17.363388351170773,-5.306346100826053,3.960821337949112,4.171461031039529,-6.9769858981745525,8.352110376789769,5.476595772020865,2.3764749211366274,-0.30029473902080134,-0.13619022541406545
31,G6,1404,SNV,308 nm,17.381285788723343,10.77539899996171,-2.357080320315404,2.27251647196108,-3.8086172070238478,7.324032091613449,4.315799365624647,1.4659239499079755,-0.2012658680331759,-0.36986402691584297
32,G6,1404,SNV,308 nm,11.859628770928541,-22.074984935595154,7.916204671209945,2.685509343086487,-7.7613629097085,0.7415236261173512,0.5943494039033659,-0.34234842018973094,0.4659148431474817,1.2747921467698655
33,G6,1404,SNV,308 nm,17.756897508294042,-13.353962072843824,7.176978066551984,2.580439133081722,0.7095399392134035,3.6369002309043785,3.8577962588122303,1.7669272939170544,-1.1840684338773564,-0.03762910393946199
34,G7,1394,SNV,308 nm,-27.080377389722322,7.1762784077983195,8.652590242091451,12.704698519632224,-2.0216125244765046,-7.583065936213847,8.858346380757132,-1.3585936733971515,1.8599127437346774,-3.862129027568121
36,G7,1394,SNV,308 nm,-32.36419598689276,7.411258434637322,14.7923132345544,0.07496319295392746,-0.6902047400646756,-4.438984158347933,6.456132306578646,-0.5764198710369518,1.1443716125867398,-6.815487893728603
37,G8,1394,SNV,308 nm,-32.17207832956837,8.29157186238413,17.469527845286112,-7.353094396297698,-1.4071632742190916,-1.379324522195433,2.22760968791432,0.42098893170104096,-0.663140861105111,-2.388107694135412
38,G8,1404,SNV,308 nm,6.150644986088084,-19.818442379615405,-1.1037401554940813,-1.86218807379776,-20.84887410136686,-8.53585309945427,-6.576399133523659,-4.343942798332708,3.6706004862321078,-1.3647103009131503
39,G9,1394,SNV,308 nm,-28.085143160383744,4.1814716784503965,15.76150143557561,-19.540849090266065,-1.7929997654753231,9.945127791314514,-3.7360445518050795,-7.3167786507583035,-3.964643914261638,5.006890333194045
40,G9,1394,SNV,308 nm,-28.085143160383748,4.181471678450397,15.76150143557561,-19.540849090266068,-1.7929997654753218,9.945127791314514,-3.73604455180508,-7.316778650758305,-3.964643914261639,5.006890333194044
41,G10,1404,SNV,308 nm,18.08868932300413,6.8293713251131125,0.7159596323951958,-1.3746750990598182,7.209176523048248,-1.7978400665285175,-0.5377044497430944,-0.22632992953151407,-0.26287110469656844,-0.670693870593559
42,G10,1404,SNV,308 nm,17.41788191341546,11.159520504715825,-1.6982860627445058,1.0988906343229852,-2.6566065636375535,3.490817502638154,1.543434844165971,0.5782700826193374,0.5007617911057881,-0.5453954667415833
43,G11,1404,SNV,308 nm,17.770514849359685,-8.545295271635897,6.692833120366135,-0.4102758894219508,11.415584860846787,-0.6703842698873617,0.8653353860299944,1.7750973098045584,-0.7437682521837963,0.10111646386098515
44,G11,1404,SNV,308 nm,19.29390922925422,-6.39467910377618,5.809007732660449,1.0413595850591908,5.461600404660611,2.3712895827490468,2.944802415227925,2.2561831338842144,-0.5611080306404168,-0.3824719667597445
1,G1,1394,SNV,440 nm,-28.316563951451325,0.29263288196337167,-4.684727029949784,-21.62769837664584,-5.780894896523178,0.31195375128304825,7.169371522571627,-0.09910244458289508,0.3860787454930093,-1.0569505955289065
3,G1,1404,SNV,440 nm,12.368992668294878,30.527835519962466,-11.832625755299489,4.314080620916551,-5.164555981504526,-6.143709766399948,-0.05874707539080105,-3.668665920515711,-0.11236302659844874,0.9931786747028711
4,G2,1394,SNV,440 nm,-34.04377002586374,-1.3150151132383194,2.9281008516556843,3.8834348834710988,0.817936707051119,-0.2024417305945739,0.9577665268861005,0.037512912041169265,1.0404142743387543,0.6952273928594397
5,G2,1404,SNV,440 nm,24.33548744068452,1.7208710202603041,7.827198257889794,-2.1436913049381325,2.7580484933100595,0.043846111600044944,-0.25070253660510794,1.5680551137486562,-0.038301096371866315,0.8184699921026546
6,G2,1404,SNV,440 nm,23.747980066051095,-7.900001204750425,7.098200608620612,-2.5541286985823266,4.534668304031854,0.2801202591296877,-0.10479890173823746,-4.70521134270987,0.5239096755699345,-1.1116088985802122
7,G2,1404,SNV,440 nm,23.532672614822705,-7.220535707824278,7.5883301302202115,-2.8613229758078833,4.462831376221771,1.4771711866363681,-0.1471088412564658,-4.837852269672722,0.7288544057165591,-1.278558255560818
8,G2,1404,SNV,440 nm,24.076024646676338,-0.36224340951637085,9.697398009428314,-2.4963853064028223,3.369773303270887,1.8227668670748725,0.08881987300417046,0.9455641288090677,-1.0474711847814744,2.6879428038604147
9,G3,1394,SNV,440 nm,-33.02660048930663,-1.7674206484428094,3.5887578173578176,12.058626986163155,3.759605040458437,0.13586452949960348,-2.000067205962888,0.1064048869565107,2.0680194319025182,-0.15633870312371223
10,G3,1394,SNV,440 nm,-32.82465672670705,-1.7539777984067806,3.6129179345115894,12.419510564900818,3.9292502809426244,0.23076534235136967,1.6375148341467611,-0.14428699428729055,-1.0648406302912226,-1.0325817976084501
11,G3,1404,SNV,440 nm,21.751796812882958,14.630953511581522,9.484736401428346,-1.1957996078236768,-0.03629073565279359,5.511207329405245,-0.05664309937346402,1.632817342220866,0.6502774155372278,-2.526517072374711
12,G3,1404,SNV,440 nm,17.17951546186661,-22.81429532941897,-14.561554458748821,4.3601274907622924,-6.667539628606273,-3.8125444719223616,0.2846552054589464,4.301459871146622,1.3401597183012208,-4.789692461569418
13,G4,1394,SNV,440 nm,-33.863447637173145,-1.6415080726000866,2.85020341163394,4.546082604859371,0.8853545384217201,-0.24563565397462953,-1.5841571215166879,-0.15207631800265833,-2.6220636504078305,-1.348072911050054
14,G4,1404,SNV,440 nm,16.572082071779967,27.450890540756646,-2.3260274694127445,3.2263692040388925,-6.5338312925592215,-1.2162273819201443,0.13485409818720107,1.1243788462876312,-0.3628787451623852,0.6487351541677617
15,G4,1404,SNV,440 nm,13.203818621606215,30.100812896444356,-10.411947148181488,4.086461479956933,-5.221104642132209,-5.486381192529337,-0.13251796247427283,-3.3253317097305413,-0.13443274401951785,0.6923490237293494
16,G4,1404,SNV,440 nm,15.34141192380619,28.799204448034768,-4.344098526703509,3.589008246947359,-6.664578400867634,-3.0793918122999373,0.18579075422113497,0.11649846124574305,0.23227148349414545,-0.21321161388048346
17,G4,1404,SNV,440 nm,24.172837715444434,-7.011681082829828,6.902059149827743,-2.1736942067678435,3.656247059916512,-1.3645180153700056,-0.028428673946547876,0.015608405468666013,-1.1104623871402841,2.1776056714304683
18,G4,1404,SNV,440 nm,19.03516547803705,-17.910795515072216,-11.22687963347531,3.9410403758052244,-8.187546195208434,10.142622493397573,-0.8160813363715871,-0.9091498814410702,-1.128393911120464,3.695502426774115
19,G4,1404,SNV,440 nm,23.48615109049371,6.655221816061787,9.961790532520109,-1.8748368836362554,1.7972181581766369,4.1151105331476,-0.09273838462917927,-0.6713186869282182,0.13989555333983172,-1.3695051023817584
20,G5,1394,SNV,440 nm,-34.14206161578772,-1.862841720219616,2.970966588187776,2.8351247294077955,-0.39001446166392034,-0.5421287620856255,-3.652030620999214,-0.18271067950148917,-6.104381828705804,-1.6145519018385506
21,G5,1404,SNV,440 nm,-0.46132225809794464,15.772546533226544,-31.763153487303587,-6.600210695189524,25.902934556513394,4.005353973779593,-0.9304598605878167,1.4762793297900032,-0.3613108120323578,-0.21771623049933836
22,G5,1404,SNV,440 nm,19.718379779694637,20.902430652740293,5.636853557224843,0.536476219547803,-2.957798686885887,4.861983235175671,0.01481364233854404,1.905433666528332,0.8901787884463784,-2.3249837802527664
23,G5,1404,SNV,440 nm,22.682204687567133,-15.66872344831507,1.4385459339620381,-1.4216454263692722,3.5507964162906442,-4.38374886398419,0.11950400913012253,-3.768092189959797,0.07120162355106642,-0.36600287269205445
24,G6,1394,SNV,440 nm,-30.81610233476609,-1.506484907343412,3.084811328896266,15.97950613053679,5.48777886916444,1.3568351461361516,9.897610831091056,-0.11757736596835017,1.226077111432805,0.9842873363444399
26,G6,1394,SNV,440 nm,-32.46794184464174,-0.9567196058136239,-0.7518342602792103,-12.456076441830545,-4.765005997155015,0.005474957305037789,6.443017091500661,-0.40146267235629723,-2.7907578135150484,-0.03068872535158798
27,G6,1394,SNV,440 nm,-34.25133817612061,-1.2578532996701635,1.2391287917031053,-3.4289495103100305,-1.0184241673919252,-0.09670674815916873,-1.3494802750406798,0.2611530617815239,2.881753038018643,1.229472891630135
28,G6,1394,SNV,440 nm,-34.35008616097253,-1.462147382983787,2.2798591402730066,1.814210026376334,0.41862841904653886,0.05822169077731393,1.7016004338587345,0.12533631024703412,-0.40215923339289156,0.6976789810511403
30,G6,1404,SNV,440 nm,22.899860215763134,-14.327666423481022,-2.157783415084942,0.484321894688204,-0.021875798237148594,-5.225920238216873,0.216913880330107,3.6678375004373303,-0.34753200792341904,1.8773536224432357
31,G6,1404,SNV,440 nm,21.421561616366912,16.259995641509352,8.72458267532038,-0.6832852849440537,-0.8758844745890302,4.312237838234526,0.1511182048172396,3.5693538883682785,-0.5721438765493743,0.10751043028323874
32,G6,1404,SNV,440 nm,21.21992130651149,-19.326975131167817,-5.201085174482736,1.5713145909403379,-1.6893707157395685,-3.7603404744075863,0.4997093055608951,3.2854640804040383,0.3068957867790254,-0.07842938675220087
33,G6,1404,SNV,440 nm,21.208153820338786,-18.931453707408117,-4.896504612371484,1.34393088190522,-1.080889275747793,-6.1451946141402525,0.16852067329221201,3.2848274055652316,-0.7765526294519856,1.084809662681037
34,G7,1394,SNV,440 nm,-33.99219780272877,-0.9957822929006488,0.7978103190870512,-5.359540270808218,-1.783071700885329,-0.4209849145240996,-3.998781311141827,0.2157983612059517,1.7991883817276573,0.706697208934156
36,G7,1394,SNV,440 nm,-34.45832562951035,-1.4394232399263445,2.1434586653565413,-0.3809566265740219,-0.6323231023011128,-0.4481655652856888,-3.4808931119097224,0.05132250735414552,-0.8377094502990317,-0.310199287220001
37,G8,1394,SNV,440 nm,-34.02411296917429,-1.45030526441677,2.760589858495372,5.079536710652108,1.6422305338669931,-0.029105283150601624,-1.6726547417338005,0.19881232700763798,2.344915003994559,0.44669078597884804
38,G8,1404,SNV,440 nm,15.3454117304977,-20.33688931538946,-17.288267880443946,5.830171747597178,-11.06213855283287,11.01147217586265,-0.6681282124549551,-2.9080446490186116,0.21511033326493456,-0.4733924976356682
