Scenario,Preprocessing,PreprocessingCode,Modality,ActualGroup,PredictedGroup,ConfusionCount,ConfusionRate,UniqueSamplesAffected
SNV | Combined,SNV,snv,Combined,G6,G9,1,0.00125,1
SNV | Combined,SNV,snv,Combined,G7,G1,1,0.00125,1
SNV | Combined,SNV,snv,Combined,G9,G4,1,0.00125,1
SNV | Combined,SNV,snv,Combined,G9,G5,1,0.00125,1
SNV | Combined,SNV,snv,Combined,G9,G8,1,0.00125,1
SNV | Combined,SNV,snv,Combined,G4,G4,97,0.12125,7
SNV | Combined,SNV,snv,Combined,G6,G6,84,0.105,7
SNV | Combined,SNV,snv,Combined,G2,G2,19,0.02375,4
SNV | Combined,SNV,snv,Combined,G9,G9,19,0.02375,2
SNV | Combined,SNV,snv,Combined,G7,G7,13,0.01625,2
SNV | Combined,SNV,snv,Combined,G3,G3,5,0.00625,2
SNV | Combined,SNV,snv,Combined,G5,G5,1,0.00125,1
