ppm,PC1_loading
8.32694,0.026027278981894924
8.32794,0.02608577101711843
8.32894,0.026177287292508324
8.32994,0.026111705688513176
8.33094,0.025905078618955
8.33194,0.025956979850703724
8.33294,0.02543367942784571
8.33394,0.025544078690318876
8.33494,0.025577659240447425
8.33594,0.025523521927017095
8.33694,0.025633010528871247
8.33794,0.02593865416140226
8.33894,0.026198810932797544
8.33994,0.026339650937085464
8.34094,0.02606587362699237
8.34194,0.02567109158012661
8.34294,0.025620123749039436
8.34394,0.026388911782308587
8.34494,0.02686776942184031
8.34594,0.026608555446900998
8.34694,0.026681065961260526
8.34794,0.026543900184928228
8.34894,0.026550400326291707
8.34994,0.026456308490458224
8.35094,0.026087207300987042
8.35194,0.025930524976280987
8.35294,0.0260970527800459
8.35394,0.02627652915407378
8.35494,0.026227729062270815
8.35594,0.026254307946901454
8.35694,0.02570667221258263
8.35794,0.025830815220121747
8.35894,0.026187858754736216
8.35994,0.0263677013658407
8.36094,0.026463759709204872
8.36194,0.0265714911495219
8.36294,0.026154848271777824
8.36394,0.026055057746362152
8.36494,0.02623275849374698
8.36594,0.026276353941746076
8.36694,0.026445753485430587
8.36794,0.026589406460911402
8.36894,0.026699242629376365
8.36994,0.02661843450680663
8.37094,0.02643996797228484
8.37194,0.026208465799099693
8.37294,0.02590327442121303
8.37394,0.025740466160530648
8.37494,0.026004874689707275
8.37594,0.025402646123603392
8.37694,0.02423404582752119
8.37794,0.023949783918020415
8.37894,0.02296163582947828
8.37994,0.0217563633873471
8.38094,0.02087517216298125
8.38194,0.020619739077370188
8.38294,0.01958183058838573
8.38394,0.01936875749840551
8.38494,0.01938172896228924
8.38594,0.01944283653201217
8.38694,0.01990473687038158
8.38794,0.020752106137529758
8.38894,0.02091135548390849
8.38994,0.021156552069275275
8.39094,0.021188180600406354
8.39194,0.02139814538118364
8.39294,0.021621483305205743
8.39394,0.021151887816241527
8.39494,0.021205153969467313
8.39594,0.02146899169533852
8.39694,0.022321808166989362
8.39794,0.022866190277773923
8.39894,0.023633569879902654
8.39994,0.023586151265766193
8.40094,0.023436107190744074
8.40194,0.023529754216920024
8.40294,0.023143880986161422
8.40394,0.022389242230182144
8.40494,0.021584132463558926
8.40594,0.019935362411527963
8.40694,0.0189843311122268
8.40794,0.01783647555041058
8.40894,0.01647537256485348
8.40994,0.014962833664594928
8.41094,0.013917668837274742
8.41194,0.012953417252260678
8.41294,0.011925338785788858
8.41394,0.010974183315686488
8.41494,0.010339916280168058
8.41594,0.01002909012340268
8.41694,0.009614637884398225
8.41794,0.009416976306193618
8.41894,0.009197557839512632
8.41994,0.009021866948076978
8.42094,0.009084255085020775
8.42194,0.009116901257216545
8.42294,0.009185154506647848
8.42394,0.009350963803230132
8.42494,0.009795215643676042
8.42594,0.010005601838042975
8.42694,0.010570363366693586
8.42794,0.011106326632199253
8.42894,0.011538918838859142
8.42994,0.012096639738479043
8.43094,0.012973234533846318
8.43194,0.013670801759025622
8.43294,0.014165821452487775
8.43394,0.014365817762015828
8.43494,0.01445173923849016
8.43594,0.014247105933400915
8.43694,0.014211853275290955
8.43794,0.01371471673711505
8.43894,0.012953328477623273
8.43994,0.01237047264296824
8.44094,0.01186496400193037
8.44194,0.011285385403634282
8.44294,0.010749205579405867
8.44394,0.010226144957911645
8.44494,0.009824926591915917
8.44594,0.00946841048220567
8.44694,0.00923554263822873
8.44794,0.009185501324085878
8.44894,0.00907481762994775
8.44994,0.009038242695085274
8.45094,0.0091148727413507
8.45194,0.00930996042693095
8.45294,0.009692220635784949
8.45394,0.009912990600855869
8.45494,0.010113751095373002
8.45594,0.010651109754568521
8.45694,0.011149488674149917
8.45794,0.011909862947765375
8.45894,0.012701233776174095
8.45994,0.013474986846844068
8.46094,0.014337197365577167
8.46194,0.01594275087777216
8.46294,0.01662409557917076
8.46394,0.017560332795334574
8.46494,0.018780309479052407
8.46594,0.02001231216687887
8.46694,0.020647311063797597
8.46794,0.020823978367569777
8.46894,0.02138588188485925
8.46994,0.022242296307907212
8.47094,0.022400087321350497
8.47194,0.022541592754312115
8.47294,0.02316921806476403
8.47394,0.023345840283818392
8.47494,0.023359158082751175
8.47594,0.02358030974343234
8.47694,0.02367817161001317
8.47794,0.023949967532773238
8.47894,0.024303963093231417
8.47994,0.024817191645647177
8.48094,0.02514617359105322
8.48194,0.02468612570088219
8.48294,0.0247880842424731
8.48394,0.0246650358724207
8.48494,0.02492526519197188
8.48594,0.02525107200583341
8.48694,0.02545446652685978
8.48794,0.025898085520553976
8.48894,0.025840980285049834
8.48994,0.025498306908403583
8.49094,0.025863457886137066
8.49194,0.02598760706540674
8.49294,0.026298616209810513
8.49394,0.026378006472792054
8.49494,0.026483861865509634
8.49594,0.026343067555147835
8.49694,0.02620995683690967
8.49794,0.026328355028169152
8.49894,0.026234997960442017
8.49994,0.02611027786636408
8.50094,0.025946842579536694
8.50194,0.0261640976506311
8.50294,0.026086918661146846
8.50394,0.026357770714036124
8.50494,0.0265184439631235
8.50594,0.026576447816734523
8.50694,0.026391293516100058
8.50794,0.02650158894322979
8.50894,0.02635763102193265
8.50994,0.026259572061378043
8.51094,0.02637493627870306
8.51194,0.02637303896155062
8.51294,0.026468191208618562
8.51394,0.026035897352490237
8.51494,0.026611941811499045
8.51594,0.026587300781550346
8.51694,0.026319021660982215
8.51794,0.02630598761140897
8.51894,0.02629969442870843
8.51994,0.02625978780532692
8.52094,0.02613049124557605
8.52194,0.026237903628326217
8.52294,0.026319773775079384
8.52394,0.02661467125957053
8.52494,0.026437066373097468
8.52594,0.026474812475100168
8.52694,0.026625976941604592
8.52794,0.02651267755331256
8.52894,0.026687930623298453
8.52994,0.026655756701029588
8.53094,0.026663573795121756
8.53194,0.026333068216492922
8.53294,0.026314573923413916
8.53394,0.026728136295250154
8.53494,0.026612711598757277
8.53594,0.026154611050883236
8.53694,0.026161912586239996
8.53794,0.026104859388198252
8.53894,0.02633455235891044
8.53994,0.02651247066947904
8.54094,0.026405425599433333
8.54194,0.026556884310652628
8.54294,0.0264467925026243
8.54394,0.026521788691519353
8.54494,0.0267111000829681
8.54594,0.02633256549000929
8.54694,0.02635885490383601
8.54794,0.02667164861810144
8.54894,0.02673760792017601
8.54994,0.026625078549131653
8.55094,0.02665284719516503
8.55194,0.026669083027942
8.55294,0.02683169249453928
8.55394,0.02696997173311369
8.55494,0.0268000456555329
8.55594,0.026592064191410213
8.55694,0.026096171457861632
8.55794,0.02608828646175728
8.55894,0.026401907944477387
8.55994,0.026518448100459387
8.56094,0.026189830926847093
8.56194,0.026190474707908584
8.56294,0.026348324125136127
8.56394,0.026149071021937045
8.56494,0.02647758288409971
8.56594,0.026651647116242395
8.56694,0.02659878269921419
8.56794,0.026487019838750507
8.56894,0.02642160251520591
8.56994,0.02629122985452752
8.57094,0.026416552395444794
8.57194,0.0264271219942704
8.57294,0.026632938006099883
8.57394,0.026284745212148394
8.57494,0.025986397140435945
8.57594,0.02605814190653198
8.57694,0.026150837381367874
8.57794,0.026178402990331272
8.57894,0.026452615063252735
8.57994,0.0264582615213488
8.58094,0.026812354818230466
8.58194,0.026913515912796747
8.58294,0.026889079639338537
8.58394,0.026572085348290933
8.58494,0.026355729047442048
8.58594,0.026120603488064907
8.58694,0.02619544401282033
8.58794,0.02605975328476723
8.58894,0.025916865209931857
8.58994,0.026059983792229815
8.59094,0.026235797823827553
8.59194,0.02647809757867822
8.59294,0.026403262402385313
8.59394,0.02624253875990344
8.59494,0.025669876266003304
8.59594,0.025591804585327966
8.59694,0.025331541705591463
8.59794,0.025780161265486986
8.59894,0.025740934719784937
8.59994,0.025548415236103968
8.60094,0.02581745135974242
8.60194,0.025961743302669975
8.60294,0.025529172137153236
8.60394,0.025927516663386968
8.60494,0.026117221362824194
8.60594,0.025569490588234087
8.60694,0.02586276534544056
8.60794,0.02612182936076832
8.60894,0.026164359587076965
8.60994,0.025992659057338385
8.61094,0.02560042148814505
8.61194,0.02549949234111207
8.61294,0.02555806541083477
8.61394,0.025492432089072852
8.61494,0.025855196456214886
8.61594,0.025762733547753804
8.61694,0.025771359130192902
8.61794,0.026062563908557514
8.61894,0.026251200751163436
8.61994,0.026358842534857076
8.62094,0.026194881337682087
8.62194,0.02593728090960803
8.62294,0.02561856540597299
8.62394,0.025958416291537088
8.62494,0.02639364562709923
8.62594,0.02654295899456795
8.62694,0.026543410522722913
8.62794,0.02633350320948046
8.62894,0.026289618272674346
8.62994,0.02624783217994437
8.63094,0.026519236084102733
8.63194,0.026029148883654485
8.63294,0.026043830167550634
8.63394,0.026075282773870837
8.63494,0.026292335698317962
8.63594,0.026472878458444836
8.63694,0.026225308389553028
8.63794,0.02596552160482467
8.63894,0.02613528031006914
8.63994,0.026377868060056955
8.64094,0.026508869899714137
8.64194,0.026281690627990663
8.64294,0.02635722132855077
8.64394,0.026246210883688812
8.64494,0.026039298817335983
8.64594,0.026295986247185384
8.64694,0.026212710695392757
8.64794,0.025899168850382612
8.64894,0.025478960691374588
8.64994,0.025363864527496633
8.65094,0.025087795907747155
8.65194,0.024838188816287726
8.65294,0.024437084937207868
8.65394,0.02403007889084325
8.65494,0.023269155264646783
8.65594,0.021869041201857144
8.65694,0.020475361775328865
8.65794,0.0187209787085335
8.65894,0.017318621015871016
8.65994,0.015700898193415153
8.66094,0.014190973638915869
8.66194,0.012816645900530105
8.66294,0.011777801549407432
8.66394,0.010909659142157187
8.66494,0.010216347508882975
8.66594,0.009613199108424302
8.66694,0.009050684807414784
8.66794,0.008619456981802654
8.66894,0.008340031998415305
8.66994,0.008161456657502194
8.67094,0.008117774086019696
8.67194,0.008033093107028742
8.67294,0.008082158448741024
8.67394,0.008076323055407147
8.67494,0.008060930136636174
8.67594,0.008010664905178365
8.67694,0.008164412575351164
8.67794,0.008263976412591939
8.67894,0.008362675797989376
8.67994,0.008648772524804286
8.68094,0.008906720119953575
8.68194,0.009191464131681292
8.68294,0.009778509947149447
8.68394,0.010273579341433428
8.68494,0.011133821250551946
8.68594,0.011639849122546638
8.68694,0.012519510337683056
8.68794,0.01316712348774936
8.68894,0.013916145967430923
8.68994,0.014836359538778815
8.69094,0.01579647872880937
8.69194,0.01644014442698462
8.69294,0.01701233340075315
8.69394,0.017736241486896603
8.69494,0.01843010533085566
8.69594,0.018980863107699645
8.69694,0.019350651537720906
8.69794,0.020230467753474382
8.69894,0.020320772589168184
8.69994,0.020677574373399083
8.70094,0.021382223602700905
8.70194,0.022098274828402927
8.70294,0.022229308558521208
8.70394,0.02243258938039195
8.70494,0.022852129792782956
8.70594,0.023104612998357203
8.70694,0.02319933549793328
8.70794,0.023268035868581817
8.70894,0.02290687650867369
8.70994,0.023157402487890052
8.71094,0.02302825334527219
8.71194,0.02268733014672148
8.71294,0.02281490151254312
8.71394,0.022781556243345585
8.71494,0.023084593613382238
8.71594,0.02300246801445155
8.71694,0.022899733937548166
8.71794,0.02315698108611862
8.71894,0.0231068509435918
8.71994,0.022681468907201165
8.72094,0.023434006461325242
8.72194,0.024208326141742956
8.72294,0.024221493184608096
8.72394,0.024164962803170632
8.72494,0.024584766019605145
8.72594,0.0244681817254357
8.72694,0.02457162253763778
8.72794,0.025100612044248533
8.72894,0.02516384499803065
8.72994,0.025306730756190644
8.73094,0.025589227633336
8.73194,0.02555982004155663
8.73294,0.025520794603535967
8.73394,0.026099610533943187
8.73494,0.02645554394176729
8.73594,0.02632321257992548
8.73694,0.025842819485832388
8.73794,0.02567608318816618
8.73894,0.02591729083684378
8.73994,0.026348353052417763
8.74094,0.026170495477459647
8.74194,0.026092970890706765
8.74294,0.025756759076880423
8.74394,0.02589867284512414
8.74494,0.02614302484136751
8.74594,0.02614246052796195
8.74694,0.026170635195142077
8.74794,0.026213901560213294
8.74894,0.02614602319217977
8.74994,0.025680450349831543
8.75094,0.026042946057273135
8.75194,0.025893863750228552
8.75294,0.026067868520852976
8.75394,0.025979674323657567
8.75494,0.02596919782667564
8.75594,0.025930638212797535
8.75694,0.02565840844984246
8.75794,0.025317608986249063
8.75894,0.02581289599790637
8.75994,0.02625706653060089
8.76094,0.02615835029999926
8.76194,0.02615855744775168
8.76294,0.026429037314513643
8.76394,0.02642181995671333
8.76494,0.025773439625122213
8.76594,0.02556889441248694
8.76694,0.025966535929819862
8.76794,0.026097824595653872
8.76894,0.026085350877350297
8.76994,0.02584140678128969
8.77094,0.026100027149862298
8.77194,0.025839850599512746
8.77294,0.02533392762825954
8.77394,0.02584267000118044
8.77494,0.025768379158073774
8.77594,0.025757427128509952
8.77694,0.026095490534671785
8.77794,0.025983608316384008
8.77894,0.025663261110282966
8.77994,0.025521639710477946
8.78094,0.025708908951282538
8.78194,0.025518103606150203
8.78294,0.025512264640958425
8.78394,0.025791343512649927
8.78494,0.025723156906783957
8.78594,0.02550679447201806
8.78694,0.025466090668614817
8.78794,0.02569289102334309
8.78894,0.025642613691517623
8.78994,0.025782154924845226
8.79094,0.025840818378658505
8.79194,0.02560489786951649
8.79294,0.025552648237052104
8.79394,0.025641106372597304
8.79494,0.02579991345309121
8.79594,0.025911253718302454
8.79694,0.025857961022783895
8.79794,0.025663010421999928
8.79894,0.025998934624738686
8.79994,0.026101843349014213
8.80094,0.02632333630576364
8.80194,0.02606191970877231
8.80294,0.02551507941306739
8.80394,0.02537359894152657
8.80494,0.025464514269745185
8.80594,0.025562610825236445
8.80694,0.02547698664966292
8.80794,0.025643775500823012
8.80894,0.025674227925529956
8.80994,0.025236545260676358
8.81094,0.02573160461785758
8.81194,0.026075971537849213
8.81294,0.026004991781677495
8.81394,0.025316237377407423
8.81494,0.025514197640909668
8.81594,0.02571756568467291
8.81694,0.025895577851456898
8.81794,0.025798858600276604
8.81894,0.025546490306721806
8.81994,0.025643076671904845
8.82094,0.02542639400147313
8.82194,0.02514128070417632
8.82294,0.025198331467663898
8.82394,0.02510634461559825
8.82494,0.02535662885141035
8.82594,0.025366188211755757
8.82694,0.025249391563567515
8.82794,0.02504433322962289
8.82894,0.02528955137467697
8.82994,0.02512375593405955
8.83094,0.02507321544924444
8.83194,0.025204655381736312
8.83294,0.025619669125608913
8.83394,0.0259872140450673
8.83494,0.02515316749479762
8.83594,0.02525156441238052
8.83694,0.02565307864409013
8.83794,0.02561257830745096
8.83894,0.02560834088633423
8.83994,0.02567923598122272
8.84094,0.025155191440725866
8.84194,0.024917644683925284
8.84294,0.024786512604367813
8.84394,0.02478390911078663
8.84494,0.024312913451936584
8.84594,0.023704597402068945
8.84694,0.02319688728967241
8.84794,0.02246878928089169
8.84894,0.02190751554024951
8.84994,0.021441535064260876
8.85094,0.020653541327763366
8.85194,0.019329947835529628
8.85294,0.017795308414461974
8.85394,0.016142987501245064
8.85494,0.014556879202941932
8.85594,0.013660719440216545
8.85694,0.01291947073904448
8.85794,0.012076191329776286
8.85894,0.0113599219649566
8.85994,0.010508043392458644
8.86094,0.010018239284906005
8.86194,0.00951112393428895
8.86294,0.009173888767074687
8.86394,0.008926046747950932
8.86494,0.008870913591427592
8.86594,0.008777486368450771
8.86694,0.008789944036841222
8.86794,0.00894695772922437
8.86894,0.009050785948684517
8.86994,0.00935775038273793
8.87094,0.00965525030393811
8.87194,0.009934514809365642
8.87294,0.01030755445016557
8.87394,0.010646091208806397
8.87494,0.011215901515042943
8.87594,0.011857077355435602
8.87694,0.012360023195469949
8.87794,0.012775937171442282
8.87894,0.012795293275852678
8.87994,0.012942750985031334
8.88094,0.012935967006662828
8.88194,0.012697745574322263
8.88294,0.012377035304089169
8.88394,0.012011703363770115
8.88494,0.011555473209239539
8.88594,0.011091038772025528
8.88694,0.01061002404680883
8.88794,0.01021631898209967
8.88894,0.009754479326035561
8.88994,0.009452591288752364
8.89094,0.009098561970804416
8.89194,0.009043463234379814
8.89294,0.00889091646927262
8.89394,0.008928774481905394
8.89494,0.008928351563820682
8.89594,0.009032943570999954
8.89694,0.009337975759146936
8.89794,0.009613787683396198
8.89894,0.009960840624364472
8.89994,0.010331811280812536
8.90094,0.01111531051826422
8.90194,0.011680582427456206
8.90294,0.012156296143540642
8.90394,0.012662363255217822
8.90494,0.013507678021243015
8.90594,0.014539340158108528
8.90694,0.015104783453394456
8.90794,0.015681439740819165
8.90894,0.01616862224335813
8.90994,0.016751786764291416
8.91094,0.017530051389838364
8.91194,0.01823919064573336
8.91294,0.019444563310074693
8.91394,0.01996777265690487
8.91494,0.020279928044384728
8.91594,0.021229175204244832
8.91694,0.0214827360475756
8.91794,0.021776158221397824
8.91894,0.021874464800462682
8.91994,0.02214213026785274
8.92094,0.022462335587770308
8.92194,0.02257920316077916
8.92294,0.02238514778293357
8.92394,0.023056793494961387
8.92494,0.02376754593116119
8.92594,0.023794510956582495
8.92694,0.024028198024596943
8.92794,0.02387934465123848
8.92894,0.024041293205108213
8.92994,0.02443183449287266
8.93094,0.024343027755834183
8.93194,0.024533116195183436
8.93294,0.024525271703512607
8.93394,0.02475060597587621
8.93494,0.0245218814544533
8.93594,0.024226261975007844
8.93694,0.024360617383133117
8.93794,0.024696182640341912
8.93894,0.024854708492922383
8.93994,0.02487348158799732
8.94094,0.024969656264501358
8.94194,0.025050463514603823
8.94294,0.02518057229888872
8.94394,0.025213392410135847
8.94494,0.025367563501329665
8.94594,0.025516216005307128
8.94694,0.025260016606312993
8.94794,0.025262355402024934
8.94894,0.02561402389555659
8.94994,0.02583182239457669
8.95094,0.025825979438657422
8.95194,0.02577474580170435
8.95294,0.0258354982188824
8.95394,0.025821548247139222
8.95494,0.025225301666082025
8.95594,0.024817950337690402
8.95694,0.024745487012939296
8.95794,0.024718270673352704
8.95894,0.024970887904197187
8.95994,0.024952600587674286
8.96094,0.025698436007499416
8.96194,0.025718185588691298
8.96293,0.02564202856932681
8.96393,0.025521632738669815
8.96493,0.025814029295646815
8.96593,0.025787816211855732
8.96693,0.025833932655069395
8.96793,0.025520750163195282
8.96893,0.025725742960143686
8.96993,0.025926374297297675
8.97093,0.025979985418194518
8.97193,0.025866508783589755
8.97293,0.02607635202265056
8.97393,0.026100550739081387
8.97493,0.025966134459198424
8.97593,0.02568517115823717
8.97693,0.02557092931612299
8.97793,0.025415808963722277
8.97893,0.02505706527335704
8.97993,0.026033689457654316
8.98093,0.026225599239013485
8.98193,0.026164432674861335
8.98293,0.025884100159414166
8.98393,0.026066664814177028
8.98493,0.02605789632775747
8.98593,0.02600896678678008
8.98693,0.025621009682966798
8.98793,0.025819953846234964
8.98893,0.025661381278356897
8.98993,0.025724594629300043
8.99093,0.02538760438982401
8.99193,0.02561755259693911
8.99293,0.02521231021942321
8.99393,0.025223055613978307
8.99493,0.02567270617338899
8.99593,0.025540544830695813
8.99693,0.025891357229964815
8.99793,0.0258246728203834
8.99893,0.02591940504663325
8.99993,0.02570183326297184
